altitude,desired_yaw,distance,fl,fr,pitch,pitch_dist,pitch_input,pitch_rate,rl,roll,roll_dist,roll_input,roll_rate,rr,t,target_altitude,v_fwd,v_left,vertical_input,vx,vy,vz,x,y,yaw,yaw_err,yaw_input,yaw_rate
2.00049940062668,1.570307282074266,22.112970751703063,68.74485689771045,69.74432599252641,0.016584700605662858,-0.32535712405051354,0.11816328591213088,-0.05402060820724133,69.45052606351003,-0.019197206588257864,1.0,0.02873667859606177,-0.011402991991044957,68.5660036830783,61.664,2.0,0.5830952506329911,-0.20769552107526995,0.6264281592063032,0.5122764568131488,0.3474339254886383,0.003991025830984984,4.989185768827487,-22.11296810738168,0.9381384293000438,0.6321688527742223,0.47099786881191696,0.9503391263404999
2.000602232849269,1.571044154060193,22.10163002744862,68.82512381789591,69.62614489165848,0.0157036209867271,-0.329522284936418,0.09565116614786501,-0.045935178517530054,69.36001753219809,-0.01903944428390928,1.0,0.037412513582338436,-0.010615272222197452,68.70864651276487,61.696,2.0,0.5803184767090548,-0.21904500220722328,0.6299831886293441,0.5091130513981135,0.3543362079974077,0.0032135069559097174,5.005477386472227,-22.101629348725762,0.9689503886113869,0.602093765448806,0.3630980232989409,0.9621221820316512
2.000673442243378,1.5717769939061335,22.090091472592018,68.91890592412783,69.52634311812206,0.015210766487954717,-0.334568560425634,0.08793049370719819,-0.03382394050580936,69.25992160436336,-0.01888839804536732,1.0,0.045280263172145285,-0.010299834559488593,68.83360546305771,61.728,2.0,0.5769542930495775,-0.2306524076141473,0.6346940274177345,0.505801132715894,0.3608905700484,0.0022252935659022866,5.021663022719135,-22.090080850484213,1.000044088916769,0.5717329049893645,0.25843833382497605,0.9711735874287449
2.0007116900220967,1.5725056465379208,22.078364937067736,69.02366576723944,69.44334099672562,0.015150070912419785,-0.34042714180518996,0.09378273904585332,-0.020292246521550282,69.15038028071055,-0.01874117416520174,1.0,0.05269761896168712,-0.010243672778225917,68.94149552707111,61.76,2.0,0.5730485721298735,-0.2424434420661133,0.639720642936679,0.5023732495007538,0.36713023139889334,0.0011952430849643259,5.037738966703159,-22.07833268307945,1.0313344577603452,0.5411711887775756,0.15713999578140658,0.977582380367547
2.00072036126186,1.5732300131106771,22.066458550693472,69.1348957278767,69.37363197290158,0.015489014124529868,-0.3469923067952272,0.10994990104210672,-0.007728215898562148,69.03361727087035,-0.01859160975713752,1.0,0.06005744997351892,-0.010362062169605044,69.03511082573952,61.792,2.0,0.5686717954698487,-0.2543484646470164,0.6443139493470342,0.49886932804044104,0.3731087589050608,0.00027097624259730946,5.0537027852004535,-22.066393202794487,1.0627407263173883,0.5104892867932889,0.05931067253893074,0.9814381252272906
2.0007062328975422,1.5739500508866429,22.054378347942095,69.24751496334571,69.31236764564167,0.016136885071856136,-0.35413790210949236,0.1320192498833354,0.0020505998371436983,68.91358360091147,-0.0184378538349133,1.0,0.06737277248175855,-0.010734535772576525,69.11822200854255,61.824,2.0,0.5639080652603385,-0.2663028742823213,0.6479220546103421,0.495328869621392,0.37889159113957405,-0.0004415113849243202,5.069553309028338,-22.05426867187802,1.094185890416604,0.4797641604700389,-0.03494643133377284,0.9828259418292598
2.0006778290796747,1.5746657698275566,22.042128265504825,69.35667433680376,69.25450286661373,0.01696948067492675,-0.3617343464223558,0.15534419127717747,0.007994117451730787,68.79487683748025,-0.0182826485154744,1.0,0.07446882328956106,-0.011398750936718792,69.19492360082853,61.856,2.0,0.5588437690517629,-0.2782519097230407,0.6502444104315721,0.49178868051638625,0.38454437609780623,-0.0008876193083595663,5.085290546804862,-22.04196325184289,1.125596544717532,0.44906922511002456,-0.1255545583845803,0.9818414891431027
2.0006437743979295,1.5753772241789048,22.02971040533796,69.45832920202704,69.19585090854466,0.017855114772891024,-0.36966287971847045,0.17585260310731432,0.00986203963905406,68.68168545730873,-0.018130058896477605,1.0,0.08123012251065309,-0.012266932665466615,69.2690842408337,61.888,2.0,0.5535580801876865,-0.2901508763776641,0.6512374521785383,0.48827946921853327,0.3901246456499141,-0.0010642088045381692,5.100915489819855,-22.029479263182093,1.156902834634019,0.4184743895448857,-0.2124692692518404,0.9785949585909983
2.0006114056997593,1.5760844976769381,22.017125443264405,69.54973584967716,69.13367500499699,0.01867746606225677,-0.37782510194224295,0.19062675478943003,0.008127874863969896,68.57715356893696,-0.017983473053958254,1.0,0.0876339632405817,-0.013192384061505634,69.34375026657945,61.92,2.0,0.5481165987051715,-0.30196121743812665,0.6510786725476403,0.4848215374604059,0.39567721620958896,-0.0010115218178202712,5.116429779018588,-22.016817592263386,1.1880382080719623,0.3880462896049759,-0.2956643855806611,0.9732021695970592
2.000585828976943,1.5767876856441312,22.00437310717785,69.6297320490858,69.06685359894117,0.019352006275989528,-0.38614705756701584,0.19819269430573438,0.003779563593064455,68.48311289979775,-0.01784546383942644,1.0,0.09367765526598182,-0.01404915276269617,69.4207019710063,61.952,2.0,0.5425686282886563,-0.3136466538983046,0.6501001297077471,0.48142274314361133,0.401231955717285,-0.0007992725880034968,5.131835306799184,-22.003978169680433,1.2189390170228693,0.35784866862126186,-0.3751168803383014,0.965775257468058
2.000569506714618,1.5774868788201393,21.99145265556172,69.69868231366353,68.99577050095478,0.019834349078134823,-0.3945779861600709,0.19851950470567625,-0.001932981478297579,68.40004172942496,-0.017717987231141055,1.0,0.09934488105923922,-0.014755757383708091,69.50033306637066,61.984,2.0,0.5369480092266196,-0.3251713460784912,0.6487069026034753,0.47807979980263315,0.4068037290188009,-0.000510070697665177,5.147133860392868,-21.99096045035183,1.249544179923563,0.32794269889657635,-0.45080078741361196,0.956419256068894
2.000562362601196,1.5781821516735857,21.978363286001233,69.75813500048618,68.92201053799697,0.02012046721204428,-0.4030851344299615,0.19277684912169457,-0.007752032809672323,68.32720565587043,-0.01760216498185431,1.0,0.10462559194157672,-0.015266158965707804,69.58183248612592,62.016,2.0,0.5312765770466924,-0.33649946534060093,0.6472959201198797,0.47478144111015586,0.4123945618825786,-0.00022325354442909173,5.162326866508393,-21.97776382437159,1.279795023482676,0.2983871281909096,-0.5226878231861736,0.9452328051726016
